timestamp_utc	RG_mm	VWC_20cm	VWC_50cm	VWC_93cm	porePressure_63cm_kPa	porePressure_113cm_kPa	porePressure_244cm_kPa
10/1/09 0:00							
10/1/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/1/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 10:00	0.77	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/2/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 6:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 18:00	0.76	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 19:00	0.26	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/3/09 23:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 11:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 12:00	0.51	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 13:00	0.26	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 15:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/4/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/5/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/6/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/7/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/8/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/9/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/10/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/11/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/12/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 8:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 9:00	0.26	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 10:00	1.01	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 11:00	3.31	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 14:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 15:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 16:00	0.51	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 17:00	0.26	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 21:00	4.57	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 22:00	1.78	NaN	NaN	NaN	NaN	NaN	NaN
10/13/09 23:00	0.76	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 1:00	1.27	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 2:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 3:00	2.03	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 4:00	2.29	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 5:00	3.56	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 6:00	2.03	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 8:00	3.55	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 9:00	1.27	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 10:00	0.26	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 12:00	0.51	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 13:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/14/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 7:00	2.03	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 8:00	4.07	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 9:00	1.27	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 18:00	0.25	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/15/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 1:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 2:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 3:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 4:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 5:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 6:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 7:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 8:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 9:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 10:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 11:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 12:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 13:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 14:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 15:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 16:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 17:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 18:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 19:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 20:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 21:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 22:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/16/09 23:00	0	NaN	NaN	NaN	NaN	NaN	NaN
10/17/09 0:00	0	NaN	NaN	NaN	NaN	NaN	NaN
